what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426369937914
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426369938506
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1426369938506
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426369940051
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1426369940223
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1426369940223
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1426369940223
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1426369940223
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1426369940238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370034858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370035716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370035981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370040848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370041238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370380326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370384424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370427466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370430121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370430247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370433158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370474723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426370476194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426372190832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426372194831
